,name,id,image,current_team_logo,current_team_color,birth_country_name,passport_country_names,current_team_name,market_value,total_matches,minutes_on_field,last_club_name,positions,age,contract_expires,goals,xg_shot,assists,xg_assist,duels_avg,duels_won,foot,height,weight,on_loan,successful_defensive_actions_avg,defensive_duels_avg,defensive_duels_won,aerial_duels_avg,aerial_duels_won,tackle_avg,possession_adjusted_tackle,shot_block_avg,interceptions_avg,possession_adjusted_interceptions,fouls_avg,yellow_cards,yellow_cards_avg,red_cards,red_cards_avg,successful_attacking_actions_avg,goals_avg,non_penalty_goal,non_penalty_goal_avg,xg_shot_avg,head_goals,head_goals_avg,shots,shots_avg,shots_on_target_percent,goal_conversion_percent,assists_avg,crosses_avg,accurate_crosses_percent,cross_from_left_avg,successful_cross_from_left_percent,cross_from_right_avg,successful_cross_from_right_percent,cross_to_goalie_box_avg,dribbles_avg,successful_dribbles_percent,offensive_duels_avg,offensive_duels_won,touch_in_box_avg,progressive_run_avg,accelerations_avg,received_pass_avg,received_long_pass_avg,foul_suffered_avg,passes_avg,accurate_passes_percent,forward_passes_avg,successful_forward_passes_percent,back_passes_avg,successful_back_passes_percent,vertical_passes_avg,successful_vertical_passes_percent,short_medium_pass_avg,accurate_short_medium_pass_percent,long_passes_avg,successful_long_passes_percent,average_pass_length,average_long_pass_length,xg_assist_avg,shot_assists_avg,pre_assist_avg,pre_pre_assist_avg,smart_passes_avg,accurate_smart_passes_percent,key_passes_avg,passes_to_final_third_avg,accurate_passes_to_final_third_percent,pass_to_penalty_area_avg,accurate_pass_to_penalty_area_percent,through_passes_avg,successful_through_passes_percent,deep_completed_pass_avg,deep_completed_cross_avg,progressive_pass_avg,successful_progressive_pass_percent,conceded_goals,conceded_goals_avg,shots_against,shots_against_avg,clean_sheets,save_percent,xg_save,xg_save_avg,prevented_goals,prevented_goals_avg,back_pass_to_gk_avg,goalkeeper_exits_avg,gk_aerial_duels_avg,free_kicks_taken_avg,direct_free_kicks_taken_avg,direct_free_kicks_on_target_percent,corners_taken_avg,penalties_taken,penalties_conversion_percent
29,J. Mustoe,148062,https://cdn5.wyscout.com/photos/players/public/54378_100x130.png,https://cdn5.wyscout.com/photos/team/public/g24446_120x120.png,000000,England,['England'],Darlington 1883,0,8,793,Darlington 1883,"['LB', 'LWB', 'LB5']",33.0,,0,0.0,0,0.13,19.63,45.09,left,179,75,False,10.44,9.53,47.62,3.97,65.71,2.16,3.26,0.23,3.75,5.66,1.36,4,0.45,0,0.0,1.36,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3.18,21.43,3.06,18.52,0.11,100.0,0.45,0.91,62.5,3.75,27.27,0.45,0.79,0.23,31.32,1.02,0.23,43.13,69.47,18.61,59.15,4.88,88.37,13.62,71.67,27.92,84.15,12.14,47.66,24.15,40.81,0.01,0.34,0.0,0.0,0.45,25.0,0.11,10.44,57.61,4.09,33.33,1.36,58.33,0.68,0.91,12.71,68.75,0,,0,,0,0.0,0.0,0.0,,,0.45,,,0.11,0.0,0.0,1.02,0,0.0
30,J. Burrow,210252,https://cdn5.wyscout.com/photos/players/public/g210252_100x130.png,https://cdn5.wyscout.com/photos/team/public/g6882_120x120.png,000000,England,['England'],Buxton,0,20,1267,Buxton,['CF'],31.0,2024-06-30,5,4.34,0,0.89,38.29,37.48,right,175,76,False,3.91,3.2,60.0,21.81,40.72,0.0,0.0,0.21,1.99,3.13,1.7,3,0.21,0,0.0,0.92,0.36,5,0.36,0.31,3,0.21,25,1.78,40.0,20.0,0.0,0.14,50.0,0.07,0.0,0.07,100.0,0.0,0.36,40.0,4.19,20.34,3.13,0.28,0.14,11.22,3.41,1.21,16.76,66.1,3.91,50.91,4.4,82.26,4.55,68.75,16.27,67.25,0.36,20.0,12.44,5.03,0.06,0.78,0.0,0.07,0.0,0.0,0.07,1.35,52.63,0.64,33.33,0.0,0.0,0.64,0.0,1.28,66.67,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
31,Z. Francis-Angol,255253,https://cdn5.wyscout.com/photos/players/public/g255253_100x130.png,https://cdn5.wyscout.com/photos/team/public/g6882_120x120.png,000000,England,"['England', 'Antigua and Barbuda']",Buxton,0,22,2007,Buxton,"['LB', 'LWB']",30.0,2024-06-30,0,0.12,1,0.2,19.42,61.2,left,173,0,False,9.46,7.35,78.66,4.35,62.89,0.0,0.0,0.22,3.68,5.6,0.67,2,0.09,0,0.0,1.48,0.0,0,0.0,0.01,0,0.0,1,0.04,0.0,0.0,0.04,1.39,22.58,1.39,22.58,0.0,0.0,0.31,1.84,63.41,4.84,44.44,0.49,0.94,0.27,17.0,1.21,1.21,27.67,75.04,10.45,60.09,6.82,94.74,6.64,76.35,23.41,83.52,2.91,32.31,18.68,34.09,0.01,0.36,0.04,0.0,0.0,0.0,0.09,3.27,56.16,1.48,21.21,0.09,50.0,0.18,0.31,5.7,65.35,0,,0,,0,0.0,0.0,0.0,,,0.45,,,0.0,0.0,0.0,0.0,0,0.0
32,J. Jellis,-171921,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/2751_120x120.png,000000,England,['England'],Tamworth,0,26,2496,Tamworth,"['RDMF', 'RCMF', 'LDMF']",23.0,,3,3.64,1,2.02,23.15,54.98,,0,0,False,11.29,7.32,70.44,5.01,53.96,0.58,0.83,0.29,5.55,7.95,1.3,7,0.25,0,0.0,2.34,0.11,3,0.11,0.13,1,0.04,51,1.84,21.57,5.882,0.04,1.73,25.0,0.47,30.77,1.19,24.24,0.25,2.49,55.07,6.49,47.78,1.77,1.88,0.72,17.99,0.94,1.48,38.65,71.64,15.76,55.61,5.37,92.62,12.01,80.18,31.59,79.91,5.48,38.82,20.06,39.05,0.07,0.94,0.04,0.04,0.29,50.0,0.32,8.73,52.48,2.78,41.56,0.76,23.81,0.87,0.43,7.43,73.79,0,,0,,0,0.0,0.0,0.0,,,0.58,,,0.25,0.0,0.0,0.4,0,0.0
33,A. Jones,411399,https://cdn5.wyscout.com/photos/players/public/76036_100x130.png,https://cdn5.wyscout.com/photos/team/public/2751_120x120.png,000000,England,['England'],Tamworth,0,12,270,Tamworth,"['CF', 'AMF']",29.0,2024-06-30,0,0.0,0,0.29,32.33,31.96,right,185,73,False,3.0,2.67,75.0,8.33,32.0,0.67,1.13,0.0,0.33,0.57,1.67,0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.33,0.0,0.0,2.67,37.5,17.0,27.45,0.67,1.0,0.0,7.33,1.0,0.33,18.33,74.55,5.33,81.25,4.0,83.33,5.67,52.94,17.0,78.43,1.33,25.0,17.64,12.65,0.1,1.0,0.0,0.0,0.0,0.0,0.33,2.0,66.67,0.67,50.0,0.0,0.0,0.67,0.0,1.33,50.0,0,,0,,0,0.0,0.0,0.0,,,0.33,,,0.0,0.0,0.0,0.0,0,0.0
34,E. Burnett,-102878,https://cdn5.wyscout.com/photos/players/public/g-102878_100x130.png,https://cdn5.wyscout.com/photos/team/public/g4771_120x120.png,000000,England,['England'],Bishop's Stortford,0,4,229,Bishop's Stortford,"['LCMF', 'DMF']",21.0,2025-06-30,0,0.04,0,0.0,13.76,42.86,right,0,0,False,7.47,6.68,58.82,3.54,22.22,0.0,0.0,0.0,3.54,5.19,2.36,0,0.0,0,0.0,0.0,0.0,0,0.0,0.02,0,0.0,2,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,10.22,0.39,0.0,22.01,62.5,11.0,53.57,3.54,88.89,5.11,76.92,17.29,70.45,4.72,33.33,19.3,19.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.07,55.56,0.79,50.0,0.39,100.0,0.39,0.0,5.5,71.43,0,,0,,0,0.0,0.0,0.0,,,0.79,,,0.0,0.0,0.0,0.0,0,0.0
35,H. Curtis,-469698,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g20251_120x120.png,000000,England,['England'],King's Lynn Town,0,4,124,King's Lynn Town,"['CF', 'LW']",21.0,,0,0.0,0,0.0,28.31,38.46,unknown,0,0,True,6.53,7.98,63.64,5.81,50.0,0.73,1.0,0.0,0.73,1.0,0.73,1,0.73,0,0.0,0.73,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.73,0.0,0.0,3.63,20.0,7.98,27.27,2.18,0.73,0.73,5.81,0.73,1.45,10.89,60.0,1.45,100.0,5.08,57.14,0.0,0.0,10.16,64.29,0.0,0.0,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,100.0,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
36,T. Scott,-259354,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g4806_120x120.png,000000,England,['England'],Banbury United,0,5,203,Banbury United,"['LDMF', 'LCMF3', 'RCMF']",20.0,,0,0.01,0,0.02,17.29,41.03,right,0,0,False,6.65,5.32,58.33,2.22,40.0,0.0,0.0,0.89,3.55,5.45,0.89,0,0.0,0,0.0,1.77,0.0,0,0.0,0.0,0,0.0,1,0.44,0.0,0.0,0.0,1.77,50.0,0.89,100.0,0.89,0.0,0.44,1.77,50.0,6.65,40.0,0.89,0.44,0.89,24.38,0.89,0.89,37.68,80.0,11.53,65.38,6.21,100.0,15.07,85.29,31.48,83.1,4.88,63.64,22.17,29.37,0.01,0.89,0.0,0.0,0.44,0.0,0.0,5.32,58.33,1.33,66.67,0.44,0.0,0.44,0.44,4.88,63.64,0,,0,,0,0.0,0.0,0.0,,,0.44,,,0.0,0.0,0.0,0.0,0,0.0
37,I. Robinson,-186440,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g25837_120x120.png,000000,Australia,['Australia'],Farsley Celtic FC,0,12,495,Farsley Celtic FC,"['RW', 'LB5', 'LWB']",18.0,,1,0.73,1,0.42,16.91,37.63,left,0,0,False,5.09,4.73,61.54,3.64,30.0,0.0,0.0,0.18,2.18,3.46,0.73,0,0.0,0,0.0,1.82,0.18,1,0.18,0.13,0,0.0,6,1.09,33.33,16.667,0.18,2.18,16.67,1.45,12.5,0.73,25.0,0.55,2.73,40.0,6.73,27.03,1.27,0.55,0.55,12.18,1.45,0.18,20.55,61.06,8.18,53.33,2.91,87.5,6.55,61.11,15.09,68.67,3.27,55.56,18.9,15.59,0.08,0.55,0.0,0.0,0.55,0.0,0.36,4.55,40.0,3.27,22.22,0.73,0.0,0.18,0.55,6.0,60.61,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.55,0.18,0.0,0.18,0,0.0
38,H. Craven,-543215,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g4931_120x120.png,000000,England,['England'],Rushall Olympic,0,1,98,Rushall Olympic,"['RCB', 'CB']",26.0,,0,0.0,0,0.0,23.88,57.69,,0,0,False,6.43,5.51,50.0,12.86,78.57,0.0,0.0,0.0,3.67,5.0,0.92,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,1.84,0.0,0.0,0.0,0.0,22.04,0.0,0.92,35.82,89.74,14.69,81.25,2.76,100.0,18.37,95.0,32.14,94.29,3.67,50.0,22.07,31.69,0.0,0.92,0.0,0.0,0.0,0.0,0.0,3.67,50.0,0.0,0.0,0.92,0.0,0.0,0.0,1.84,100.0,0,,0,,0,0.0,0.0,0.0,,,2.76,,,0.0,0.0,0.0,0.0,0,0.0
39,T. Edge,441236,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g737_120x120.png,000000,England,['England'],Boston United,0,9,471,Boston United,"['RCB', 'RCMF']",25.0,,0,0.4,0,0.0,17.77,50.54,right,183,0,False,6.88,4.59,62.5,6.31,51.52,0.19,0.31,0.38,3.82,6.12,0.38,1,0.19,0,0.0,1.53,0.0,0,0.0,0.08,0,0.0,5,0.96,40.0,0.0,0.0,0.19,0.0,0.19,0.0,0.0,0.0,0.0,1.91,60.0,3.25,41.18,0.57,1.53,0.38,26.18,0.0,0.19,43.18,78.76,17.77,67.74,4.39,86.96,15.1,89.87,34.39,88.89,8.6,40.0,20.03,36.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,62.5,0.96,20.0,0.76,0.0,0.19,0.0,7.64,72.5,0,,0,,0,0.0,0.0,0.0,,,0.57,,,0.19,0.0,0.0,0.0,0,0.0
40,K. Harker,-490125,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g24446_120x120.png,000000,England,['England'],Darlington 1883,0,1,1,Darlington 1883,['CF'],17.0,,0,0.0,0,0.0,,,unknown,0,0,False,,,,,,,0.0,,,0.0,,0,,0,,,,0,,,0,,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0
41,S. Boden,62846,https://cdn5.wyscout.com/photos/players/public/21368_100x130.png,https://cdn5.wyscout.com/photos/team/public/g6882_120x120.png,000000,England,['England'],Buxton,0,6,84,Buxton,['CF'],34.0,2024-06-30,1,0.12,0,0.0,20.36,36.84,right,180,70,False,3.21,1.07,100.0,3.21,33.33,1.07,3.0,0.0,1.07,3.0,1.07,0,0.0,0,0.0,1.07,1.07,1,1.07,0.13,0,0.0,1,1.07,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57,37.5,1.07,0.0,0.0,2.14,1.07,1.07,4.29,75.0,2.14,50.0,2.14,100.0,0.0,0.0,4.29,75.0,0.0,0.0,12.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,100.0,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
42,A. Gudger,-469584,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g4922_120x120.png,FF0000,England,['England'],Brackley Town,0,16,1542,Brackley Town,"['LCB3', 'LCB']",31.0,,1,1.2,0,0.13,14.88,57.25,left,183,0,False,7.3,3.56,63.93,7.18,58.54,0.35,0.5,0.12,4.67,6.7,0.93,3,0.18,0,0.0,0.41,0.06,1,0.06,0.07,0,0.0,9,0.53,44.44,11.111,0.0,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.18,100.0,1.17,40.0,0.64,0.18,0.0,15.18,0.41,0.93,28.13,74.07,15.23,62.07,2.74,91.49,8.11,89.93,21.42,85.01,6.65,39.47,25.23,40.83,0.01,0.12,0.0,0.0,0.06,0.0,0.06,5.25,42.22,0.7,0.0,0.29,0.0,0.06,0.0,7.24,63.71,0,,0,,0,0.0,0.0,0.0,,,2.1,,,0.0,0.0,0.0,0.0,0,0.0
43,B. Holmes,-169260,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/2749_120x120.png,000000,England,['England'],Southport,0,19,1638,Southport,"['RW', 'CF', 'LW']",21.0,2024-06-30,4,3.66,1,1.16,18.35,42.51,right,0,0,False,4.84,3.24,59.32,6.7,44.26,0.16,0.21,0.11,2.75,3.54,0.6,0,0.0,0,0.0,2.69,0.22,4,0.22,0.2,1,0.05,35,1.92,40.0,11.429,0.05,1.15,9.52,0.11,0.0,1.04,10.53,0.22,3.3,55.0,6.04,37.27,2.75,1.26,0.82,9.89,2.2,0.6,15.05,59.49,3.9,46.48,2.91,86.79,5.22,51.58,13.02,66.24,0.93,23.53,17.91,23.56,0.06,0.33,0.0,0.0,0.05,0.0,0.16,1.7,45.16,1.04,15.79,0.05,0.0,0.16,0.16,1.92,57.14,0,,0,,0,0.0,0.0,0.0,,,0.11,,,0.05,0.05,100.0,0.0,0,0.0
44,E. Ameho,-534842,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g25837_120x120.png,000000,England,['England'],Farsley Celtic FC,0,4,48,Farsley Celtic FC,['CF'],,,0,0.0,0,0.0,41.25,22.73,,0,0,False,7.5,7.5,50.0,9.38,40.0,0.0,0.0,0.0,3.75,5.0,5.63,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.13,0.0,0.0,0.0,0.0,3.75,1.88,0.0,11.25,100.0,0.0,0.0,5.63,100.0,0.0,0.0,11.25,100.0,0.0,0.0,9.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
45,A. Moke,194190,https://cdn5.wyscout.com/photos/players/public/74483_100x130.png,https://cdn5.wyscout.com/photos/team/public/g24446_120x120.png,000000,Portugal,"['Portugal', 'England']",Darlington 1883,0,19,1061,Darlington 1883,"['RCMF', 'LCMF3', 'LCMF']",34.0,2024-06-30,0,0.31,1,0.77,15.52,45.9,right,173,0,False,6.02,4.33,68.63,3.14,35.14,0.25,0.38,0.08,2.8,4.21,0.51,1,0.08,0,0.0,0.93,0.0,0,0.0,0.03,0,0.0,2,0.17,0.0,0.0,0.08,0.42,40.0,0.25,33.33,0.17,50.0,0.0,1.27,53.33,4.84,33.33,0.51,1.7,0.76,27.4,1.02,0.76,41.23,84.57,11.03,70.0,8.31,89.8,13.06,90.26,37.32,87.5,3.48,58.54,16.11,24.31,0.07,0.76,0.0,0.0,0.08,100.0,0.34,5.34,76.19,1.27,53.33,0.34,25.0,0.68,0.17,5.0,69.49,0,,0,,0,0.0,0.0,0.0,,,0.34,,,0.0,0.0,0.0,0.08,0,0.0
46,C. Stanley,-96215,https://cdn5.wyscout.com/photos/players/public/g-96215_100x130.png,https://cdn5.wyscout.com/photos/team/public/g35055_120x120.png,000000,England,['England'],Hereford FC,0,11,448,Hereford FC,"['LW', 'LAMF']",22.0,2024-06-30,1,1.09,0,0.85,25.51,42.52,right,175,60,False,6.23,6.23,64.52,1.61,25.0,0.2,0.28,0.0,2.01,2.83,0.6,0,0.0,0,0.0,6.23,0.2,1,0.2,0.22,0,0.0,10,2.01,30.0,10.0,0.0,2.61,61.54,2.01,60.0,0.6,66.67,0.4,7.63,52.63,14.67,39.73,4.22,2.81,1.41,11.85,1.0,0.8,18.88,79.79,2.81,64.29,7.83,87.18,5.02,88.0,15.87,83.54,0.4,50.0,18.22,8.4,0.17,0.8,0.2,0.0,0.0,0.0,0.4,0.4,50.0,1.81,88.89,0.0,0.0,1.0,1.81,3.01,60.0,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
47,T. Lees,481164,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g24446_120x120.png,000000,England,['England'],Darlington 1883,0,40,3830,Darlington 1883,"['RCB', 'RCB3']",27.0,2025-06-30,2,1.8,0,0.06,18.4,64.24,,0,0,False,11.21,6.46,77.45,7.59,59.75,0.26,0.37,0.89,5.95,8.59,0.47,2,0.05,0,0.0,0.38,0.05,2,0.05,0.04,2,0.05,16,0.38,37.5,12.5,0.0,0.14,66.67,0.05,100.0,0.09,50.0,0.02,0.23,60.0,1.17,34.0,0.45,1.74,0.21,24.91,0.54,0.54,42.44,77.85,20.84,64.04,2.23,100.0,15.93,91.59,32.36,87.8,9.96,45.75,24.23,40.05,0.0,0.09,0.02,0.02,0.05,0.0,0.0,8.04,50.0,0.7,36.67,0.63,37.04,0.23,0.09,9.8,65.95,0,,0,,0,0.0,0.0,0.0,,,1.53,,,0.02,0.0,0.0,0.0,0,0.0
48,J. Cook,90416,https://cdn5.wyscout.com/photos/players/public/63387_100x130.png,https://cdn5.wyscout.com/photos/team/public/g4825_120x120.png,000000,England,['England'],Blyth Spartans,0,12,770,Blyth Spartans,['CF'],34.0,2024-06-30,2,1.62,0,0.31,21.04,26.67,right,175,80,False,3.62,2.45,71.43,5.26,15.56,0.35,0.48,0.12,1.52,2.06,0.7,2,0.23,0,0.0,1.29,0.23,2,0.23,0.19,0,0.0,12,1.4,41.67,16.667,0.0,0.58,20.0,0.12,100.0,0.47,0.0,0.12,1.52,30.77,9.7,24.1,2.22,0.7,0.12,18.23,3.04,1.05,24.43,69.86,7.95,45.59,7.01,93.33,6.43,69.09,22.68,72.68,1.17,40.0,17.26,24.09,0.04,0.35,0.0,0.0,0.47,25.0,0.35,3.16,51.85,1.99,41.18,0.47,25.0,0.82,0.0,2.92,76.0,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.23,0.23,0.0,0.12,0,0.0
49,M. Tootle,85474,https://cdn5.wyscout.com/photos/players/public/g85474_100x130.png,https://cdn5.wyscout.com/photos/team/public/g34054_120x120.png,000000,England,['England'],Peterborough Sports,0,25,1544,Peterborough Sports,"['LWB', 'RWB', 'LB']",33.0,2024-06-30,3,0.68,3,2.51,16.61,46.67,right,175,70,False,8.45,5.6,64.58,2.56,29.55,0.29,0.45,0.12,4.55,7.09,0.52,1,0.06,0,0.0,2.39,0.17,3,0.17,0.04,0,0.0,18,1.05,22.22,16.667,0.17,2.04,51.43,1.28,59.09,0.76,38.46,0.17,2.22,50.0,5.36,35.87,1.4,1.34,0.35,16.73,1.92,0.47,26.76,76.03,10.2,62.29,5.95,97.06,6.65,80.7,20.75,83.99,4.02,47.83,18.48,27.62,0.15,0.7,0.06,0.06,0.12,0.0,0.35,4.26,60.27,2.27,58.97,0.47,25.0,0.64,1.05,5.71,73.47,0,,0,,0,0.0,0.0,0.0,,,0.41,,,0.87,0.17,66.67,0.76,0,0.0
50,D. Lloyd-McGoldrick,165640,https://cdn5.wyscout.com/photos/players/public/g165640_100x130.png,https://cdn5.wyscout.com/photos/team/public/2749_120x120.png,000000,England,['England'],Southport,0,11,950,Southport,"['AMF', 'LCMF3', 'LW']",32.0,2024-06-30,2,3.12,0,0.96,23.49,41.13,left,173,63,False,6.35,5.87,51.61,2.84,30.0,0.0,0.0,0.0,3.32,4.65,0.76,2,0.19,1,0.09,3.88,0.19,1,0.09,0.3,0,0.0,25,2.37,28.0,8.0,0.0,3.13,27.27,2.65,21.43,0.38,75.0,0.47,3.79,60.0,9.76,45.63,2.27,1.14,0.38,20.84,1.42,1.61,33.16,66.57,12.41,54.96,5.87,95.16,9.28,69.39,26.24,74.73,3.79,42.5,19.83,38.75,0.09,0.76,0.09,0.0,0.19,50.0,0.28,5.12,50.0,3.41,36.11,0.85,22.22,0.47,0.85,5.59,64.41,0,,0,,0,0.0,0.0,0.0,,,0.19,,,1.89,0.57,33.33,2.37,1,100.0
51,D. Morgan,161889,https://cdn5.wyscout.com/photos/players/public/67882_100x130.png,https://cdn5.wyscout.com/photos/team/public/2749_120x120.png,000000,Northern Ireland,['Northern Ireland'],Southport,0,36,3249,Southport,"['LCMF', 'RCMF', 'LDMF']",29.0,2024-06-30,0,1.66,3,7.17,15.35,50.9,right,173,68,False,8.03,5.93,61.68,2.66,51.04,0.19,0.25,0.14,4.18,5.34,0.91,6,0.17,1,0.03,1.22,0.0,0,0.0,0.05,0,0.0,26,0.72,23.08,0.0,0.08,0.91,42.42,0.28,50.0,0.64,39.13,0.28,1.36,44.9,3.93,40.14,0.53,0.47,0.19,19.78,0.19,1.0,33.96,72.27,16.09,60.59,3.3,89.08,9.92,86.03,25.79,81.63,7.29,42.97,21.54,36.78,0.2,1.52,0.06,0.0,0.25,22.22,0.19,8.86,57.19,2.05,37.84,0.72,34.62,0.42,0.44,8.89,71.03,0,,0,,0,0.0,0.0,0.0,,,0.22,,,1.33,0.06,50.0,3.05,0,0.0
52,J. Butlin,204726,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g4931_120x120.png,000000,England,['England'],Rushall Olympic,0,4,149,Rushall Olympic,['CF'],31.0,2024-05-31,1,2.39,0,0.02,32.62,33.33,,0,0,False,1.21,1.81,33.33,10.87,22.22,0.0,0.0,0.0,0.6,1.03,1.21,2,1.21,0,0.0,4.83,0.6,1,0.6,1.44,0,0.0,11,6.64,45.45,9.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42,75.0,11.48,42.11,7.85,0.0,0.0,9.06,3.02,3.02,14.5,70.83,4.83,75.0,4.23,71.43,1.21,0.0,13.89,73.91,0.6,0.0,11.42,12.42,0.01,0.6,0.0,0.0,0.0,0.0,0.0,3.02,40.0,1.21,50.0,0.0,0.0,0.6,0.0,1.81,100.0,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
53,O. Sow,177736,https://cdn5.wyscout.com/photos/players/public/g177736_100x130.png,https://cdn5.wyscout.com/photos/team/public/g4771_120x120.png,000000,Sweden,"['Sweden', 'Senegal']",Bishop's Stortford,0,11,773,Bishop's Stortford,['CF'],34.0,2024-06-30,1,1.89,4,0.39,36.21,32.15,left,193,88,False,2.91,2.91,52.0,16.07,36.23,0.23,0.32,0.0,1.16,1.58,1.86,1,0.12,0,0.0,1.75,0.12,1,0.12,0.22,0,0.0,14,1.63,57.14,7.143,0.47,0.23,50.0,0.23,50.0,0.0,0.0,0.0,1.51,30.77,10.6,23.08,1.86,0.47,0.0,7.34,2.1,0.58,17.12,65.31,5.36,52.17,3.73,90.63,4.31,64.86,15.72,68.15,1.16,30.0,15.88,16.6,0.05,0.7,0.0,0.0,0.47,50.0,0.7,3.61,32.26,1.86,56.25,0.82,42.86,1.28,0.12,2.56,77.27,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
54,A. Asante,162223,https://cdn5.wyscout.com/photos/players/public/72753_100x130.png,https://cdn5.wyscout.com/photos/team/public/g24446_120x120.png,000000,Netherlands,['Netherlands'],Darlington 1883,0,8,491,Darlington 1883,['CF'],31.0,2025-06-30,0,0.45,0,0.15,30.24,24.85,right,183,83,False,2.2,1.83,80.0,7.52,26.83,0.18,0.24,0.0,0.55,0.73,0.92,0,0.0,0,0.0,2.02,0.0,0,0.0,0.08,0,0.0,5,0.92,40.0,0.0,0.0,0.18,0.0,0.18,0.0,0.0,0.0,0.0,2.75,40.0,14.3,20.51,2.57,0.55,0.18,11.36,0.92,1.1,21.08,80.0,4.95,70.37,7.52,95.12,3.48,73.68,20.53,80.36,0.37,100.0,13.69,4.02,0.03,0.37,0.0,0.0,0.73,75.0,0.18,1.28,71.43,0.73,50.0,0.55,66.67,0.37,0.0,1.47,87.5,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
